player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",NO,2020,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,76.0,0,0.0,0.0,66.0,29.0,2.0,5.0787334,0,1.1515151,0.15151516,0.26612905,0.41356304,0.0,7.6,11.6
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",NO,2020,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,12.0,0,0.0,0.0,1.0,1.1454469,0,4,5,83.0,0,0.0,0.0,60.0,23.0,3.0,-0.8944907,0,1.3833333,0.17857143,0.23166023,0.43001932,0.0,9.5,13.5
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",NO,2020,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,9,13,63.0,1,0.0,0.0,85.0,32.0,3.0,1.8388004,0,0.7411765,0.44827586,0.43589744,0.977542,0.0,12.3,21.3
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",NO,2020,18,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,3.0,0,0.0,0.0,15.0,4.0,1.0,-0.111067474,0,0.2,0.083333336,0.08108108,0.18175675,0.0,0.3,2.3
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",NO,2020,19,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,9,48.0,0,0.0,0.0,69.0,17.0,3.0,2.1748996,0,0.6956522,0.25714287,0.33658537,0.62132406,0.0,4.8,10.8
00-0027688,C.McCoy,Colt McCoy,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx",NYG,2020,12,REG,6,10,31.0,0,0.0,0.0,-0.0,0,0,84.0,1.0,2.0,-2.9613032,0,0.3690476,0.032952853,5,7.0,0,0.0,0.0,0.0,-2.252721,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.94,1.94
00-0027688,C.McCoy,Colt McCoy,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx",NYG,2020,13,REG,13,22,105.0,1,1.0,2.0,5.0,0,0,184.0,28.0,6.0,-7.652139,1,0.5706522,-0.005400113,2,2.0,0,0.0,0.0,0.0,-2.327993,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,8.4,8.4
00-0027688,C.McCoy,Colt McCoy,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx",NYG,2020,14,REG,2,3,18.0,0,0.0,2.0,12.0,1,1,32.0,13.0,1.0,-3.2574184,0,0.5625,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-1.28,-1.28
00-0027688,C.McCoy,Colt McCoy,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx",NYG,2020,15,REG,19,31,221.0,0,0.0,1.0,7.0,0,0,290.0,85.0,10.0,4.206808,0,0.762069,0.08310332,2,3.0,0,0.0,0.0,0.0,-0.23863898,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,9.14,9.14
00-0027691,A.Roberts,Andre Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",BUF,2020,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-3.0,0,0.0,0.0,0.0,-1.1336249,0,1,1,6.0,0,0.0,0.0,6.0,0.0,0.0,0.22655791,0,1.0,0.03125,0.028708134,0.06697069,0.0,0.3,1.3
00-0027691,A.Roberts,Andre Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",BUF,2020,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,16.0,0,0.0,0.0,35.0,0.0,1.0,-2.6333241,0,0.45714286,0.044444446,0.091383815,0.13063534,0.0,1.6,2.6
00-0027691,A.Roberts,Andre Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",BUF,2020,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,12.0,0,0.0,0.0,7.0,5.0,1.0,0.7827847,0,1.7142857,0.05263158,0.018134715,0.09164167,0.0,1.2,3.2
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,7,25.0,1,0.0,0.0,37.0,13.0,2.0,-0.013897633,0,0.6756757,0.19444445,0.106017195,0.3658787,0.0,8.5,11.5
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,18.0,0,0.0,0.0,15.0,3.0,1.0,1.9316425,0,1.2,0.035714287,0.06276151,0.09750448,0.0,1.8,2.8
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,10,60.0,2,1.0,0.0,63.0,25.0,5.0,0.73688453,0,0.95238096,0.20408164,0.12,0.39012244,0.0,18.0,24.0
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,33.0,0,0.0,0.0,26.0,12.0,3.0,1.7015665,0,1.2692307,0.11904762,0.06970509,0.22736499,0.0,3.3,7.3
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,33.0,1,0.0,0.0,67.0,2.0,2.0,3.339647,0,0.49253732,0.11904762,0.2012012,0.31941226,0.0,9.3,12.3
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,34.0,0,0.0,0.0,34.0,12.0,4.0,0.50631166,0,1.0,0.22222222,0.16585366,0.44943088,0.0,3.4,8.4
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,7,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,6,31.0,0,0.0,0.0,24.0,24.0,1.0,-3.402202,0,1.2916666,0.15789473,0.0591133,0.27822143,0.0,3.1,8.1
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,8,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,7,13.0,0,0.0,0.0,55.0,0.0,1.0,-5.884672,0,0.23636363,0.17073171,0.16871166,0.37419572,0.0,1.3,3.3
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,9,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,6,55.0,1,0.0,0.0,14.0,41.0,3.0,3.2160947,0,3.9285715,0.12765957,0.045751635,0.22351551,0.0,11.5,17.5
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,22.0,0.0,0.0,-1.2382354,0,0.0,0.06896552,0.09322034,0.16870251,0.0,0.0,0.0
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,32.0,0,0.0,0.0,43.0,7.0,3.0,1.7960461,0,0.74418604,0.09090909,0.1131579,0.21557416,0.0,3.2,6.2
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,19.0,0.0,0.0,-0.40025833,0,0.0,0.030303031,0.08962264,0.108190395,0.0,0.0,0.0
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,23.0,1,0.0,0.0,1.0,22.0,2.0,2.1492682,0,23.0,0.121212125,0.0069444445,0.18667929,0.0,8.3,12.3
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,25.0,0,0.0,0.0,26.0,13.0,1.0,0.9259632,0,0.96153843,0.14285715,0.15568863,0.32326776,0.0,2.5,4.5
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,69.0,2,0.0,0.0,72.0,20.0,4.0,6.9688683,0,0.9583333,0.1388889,0.24489796,0.3797619,0.0,18.9,22.9
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,5.0,0,0.0,0.0,1.0,4.0,0.0,-4.4064856,0,5.0,0.048780486,0.003984064,0.07595958,0.0,0.5,2.5
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjigzfy77ggztpmdczkk",CHI,2020,18,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,25.0,1,0.0,0.0,21.0,4.0,1.0,4.014749,0,1.1904762,0.074074075,0.07954545,0.16679293,0.0,8.5,10.5
00-0027793,A.Brown,Antonio Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",TB,2020,9,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,31.0,0,0.0,0.0,99.0,7.0,3.0,0.11108216,0,0.3131313,0.13513513,0.27123287,0.39256573,0.0,3.1,6.1
00-0027793,A.Brown,Antonio Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",TB,2020,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-3.0,0,0.0,0.0,0.0,-0.6072365,0,7,8,69.0,0,0.0,0.0,75.0,38.0,3.0,3.9222646,0,0.92,0.21052632,0.23809524,0.48245615,0.0,6.6,13.6
00-0027793,A.Brown,Antonio Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",TB,2020,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,1.0,0,0.0,0.0,0.0,-0.2109451,0,8,13,57.0,0,0.0,0.0,125.0,20.0,4.0,-0.00016748643,0,0.456,0.27659574,0.29761904,0.62322694,0.0,5.8,13.8
00-0027793,A.Brown,Antonio Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",TB,2020,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,11.0,0,0.0,0.0,14.0,11.0,1.0,-0.8221008,0,0.78571427,0.07317073,0.035714287,0.1347561,0.0,1.1,3.1
00-0027793,A.Brown,Antonio Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",TB,2020,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,5,49.0,0,0.0,0.0,15.0,34.0,2.0,2.2608905,0,3.2666667,0.22727273,0.065789476,0.38696173,0.0,4.9,9.9
00-0027793,A.Brown,Antonio Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",TB,2020,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,7,93.0,1,0.0,0.0,63.0,37.0,4.0,5.160979,0,1.4761904,0.1627907,0.196875,0.38199854,0.0,15.3,20.3
00-0027793,A.Brown,Antonio Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",TB,2020,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,35.0,1,0.0,0.0,27.0,13.0,3.0,2.7315953,0,1.2962962,0.14634146,0.057815846,0.2599833,0.0,9.5,13.5
00-0027793,A.Brown,Antonio Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",TB,2020,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,11,15,138.0,2,0.0,0.0,131.0,91.0,7.0,11.185565,0,1.0534351,0.39473686,0.30324075,0.8043738,0.0,25.8,36.8
00-0027793,A.Brown,Antonio Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",TB,2020,18,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,22.0,0,0.0,0.0,1.0,1.4059392,0,2,3,49.0,1,0.0,0.0,36.0,13.0,2.0,4.1049027,0,1.3611112,0.078947365,0.083333336,0.17675439,0.0,13.1,15.1
00-0027793,A.Brown,Antonio Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",TB,2020,19,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,10.0,0,0.0,0.0,35.0,0.0,1.0,-2.3255665,0,0.2857143,0.09090909,0.11006289,0.21340767,0.0,1.0,2.0
00-0027793,A.Brown,Antonio Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",TB,2020,21,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,6,22.0,1,0.0,0.0,54.0,9.0,2.0,1.2214123,0,0.4074074,0.20689656,0.3068182,0.5251176,0.0,8.2,13.2
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",NYG,2020,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,5,47.0,0,0.0,0.0,39.0,8.0,2.0,2.7829118,0,1.2051282,0.1388889,0.16049382,0.320679,0.0,4.7,9.7
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",NYG,2020,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,7,36.0,0,0.0,0.0,42.0,3.0,2.0,-0.076568566,0,0.85714287,0.22580644,0.15441176,0.4467979,0.0,3.6,8.6
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",NYG,2020,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,20.0,0,0.0,0.0,17.0,17.0,2.0,-4.2686,0,1.1764706,0.16666667,0.08133971,0.3069378,0.0,2.0,6.0
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",NYG,2020,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,42.0,0,0.0,0.0,38.0,14.0,2.0,3.2745152,0,1.1052631,0.1724138,0.19689119,0.39644453,0.0,4.2,8.2
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",NYG,2020,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,11.0,0,0.0,0.0,11.0,0.0,1.0,1.8981833,0,1.0,0.055555556,0.088,0.14493333,0.0,1.1,2.1
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",NYG,2020,7,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,39.0,1,0.0,0.0,28.0,13.0,1.0,2.8608727,0,1.3928572,0.071428575,0.17283951,0.2281305,0.0,9.9,10.9
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",NYG,2020,8,REG,1,1,18.0,0,0.0,0.0,-0.0,0,0,-5.0,23.0,1.0,2.6487653,0,0.0,,0,0.0,0,0.0,0.0,0.0,,0,2,3,31.0,1,0.0,0.0,25.0,6.0,2.0,0.3114449,0,1.24,0.07317073,0.079872206,0.16566664,0.0,9.82,11.82
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",NYG,2020,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,44.0,0,0.0,0.0,59.0,4.0,1.0,-0.03749824,0,0.7457627,0.17857143,0.24894515,0.44211873,0.0,4.4,6.4
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",NYG,2020,12,REG,0,1,0.0,0,0.0,0.0,-0.0,0,0,-4.0,0.0,0.0,-0.78336704,0,0.0,,0,0.0,0,0.0,0.0,0.0,,0,4,9,36.0,0,0.0,0.0,80.0,1.0,3.0,1.6571839,0,0.45,0.24324325,0.24464832,0.5361187,0.0,3.6,7.6
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",NYG,2020,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,30.0,0,0.0,0.0,22.0,8.0,1.0,1.8213458,0,1.3636364,0.18181819,0.11956522,0.35642293,0.0,3.0,7.0
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",NYG,2020,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,39.0,0,0.0,0.0,70.0,0.0,1.0,3.23045,0,0.55714285,0.083333336,0.25830257,0.30581182,0.0,3.9,4.9
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",NYG,2020,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,13.0,0,0.0,0.0,33.0,1.0,1.0,0.015119746,0,0.3939394,0.09375,0.110738255,0.21814178,0.0,1.3,3.3
00-0027902,D.Bryant,Dez Bryant,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmggujwkiv7osgkhhnhl",BAL,2020,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,28.0,0,0.0,0.0,10.0,34.0,1.0,-0.6436039,0,2.8,0.17857143,0.035971224,0.293037,0.0,2.8,6.8
00-0027902,D.Bryant,Dez Bryant,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmggujwkiv7osgkhhnhl",BAL,2020,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,18.0,0.0,0.0,-1.083413,0,0.0,0.11111111,0.13235295,0.25931373,0.0,0.0,0.0
00-0027902,D.Bryant,Dez Bryant,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmggujwkiv7osgkhhnhl",BAL,2020,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,11.0,1,0.0,0.0,16.0,0.0,1.0,1.649404,0,0.6875,0.115384616,0.062992126,0.21717142,0.0,7.1,8.1
00-0027902,D.Bryant,Dez Bryant,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmggujwkiv7osgkhhnhl",BAL,2020,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,8.0,1,0.0,0.0,8.0,0.0,1.0,1.5719647,0,1.0,0.04347826,0.046242774,0.09758733,0.0,6.8,7.8
00-0027902,D.Bryant,Dez Bryant,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmggujwkiv7osgkhhnhl",BAL,2020,18,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,7.0,0.0,0.0,-0.22977652,0,0.0,0.041666668,0.031111112,0.08427778,0.0,0.0,0.0
00-0027902,D.Bryant,Dez Bryant,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmggujwkiv7osgkhhnhl",BAL,2020,19,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,12.0,0.0,0.0,-1.2800924,0,0.0,0.028571429,0.041666668,0.07202381,0.0,0.0,0.0
00-0027939,C.Newton,Cam Newton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zwmgw2gmnn2kch4nquft",NE,2020,1,REG,15,19,155.0,0,0.0,2.0,15.0,0,0,101.0,88.0,8.0,3.3848562,0,1.5346534,0.17759782,15,75.0,2,0.0,0.0,8.0,6.777132,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,25.7,25.7
00-0027939,C.Newton,Cam Newton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zwmgw2gmnn2kch4nquft",NE,2020,2,REG,30,44,397.0,1,1.0,1.0,-0.0,0,0,351.0,126.0,22.0,20.789547,0,1.1310542,0.2006621,11,47.0,2,0.0,0.0,5.0,1.6588005,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,34.58,34.58
